,non-chitinase,Chitinase,Real
5438,0.9381464,0.06185357,0
5439,0.9956594,0.004340527,0
5440,0.99631846,0.003681488,0
5441,0.99999774,2.25E-06,0
5442,0.99796826,0.002031697,0
5443,0.9991085,0.00089154,0
5444,0.9989158,0.001084196,0
5445,0.98983115,0.010168866,0
5446,0.9960835,0.003916479,0
5447,0.9948586,0.005141413,0
5448,0.9998233,0.000176709,0
5449,0.99997747,2.25E-05,0
5450,0.9133573,0.08664263,0
5451,0.9999136,8.64E-05,0
5452,0.99827754,0.001722431,0
5453,0.9902138,0.009786237,0
5454,0.99873954,0.001260506,0
5455,0.8925778,0.10742218,0
5456,0.99951744,0.00048257,0
5457,0.973241,0.026759053,0
5458,0.99774736,0.002252602,0
5459,0.97405833,0.025941638,0
5460,0.9971775,0.002822522,0
5461,0.99999094,9.11E-06,0
5462,0.9989956,0.0010044,0
5463,0.9999014,9.86E-05,0
5464,0.99202603,0.007974,0
5465,0.99995244,4.76E-05,0
5466,0.99096996,0.009030037,0
5467,0.99586546,0.004134565,0
5468,0.99965775,0.000342228,0
5469,0.8821746,0.11782538,0
5470,0.9975957,0.002404229,0
5471,0.9727548,0.027245218,0
5472,0.9308808,0.069119185,0
5473,0.97892857,0.02107148,0
5474,0.9997186,0.000281335,0
5475,0.9950513,0.004948659,0
5476,0.9999924,7.61E-06,0
5477,0.99657404,0.003425975,0
5478,0.9965739,0.003426151,0
5479,0.9976902,0.002309762,0
5480,0.99250776,0.007492198,0
5481,0.99961627,0.000383649,0
5482,0.9997397,0.000260268,0
5483,0.9991941,0.000805903,0
5484,0.9984956,0.001504416,0
5485,0.99451494,0.005485119,0
5486,0.99936813,0.000631872,0
5487,0.96403587,0.03596421,0
5488,0.99814355,0.001856495,0
5489,0.99999726,2.72E-06,0
5490,0.9677213,0.032278676,0
5491,0.9983026,0.001697403,0
5492,0.9999914,8.54E-06,0
5493,0.99576193,0.004238094,0
5494,0.99999726,2.78E-06,0
5495,0.9889769,0.011023039,0
5496,0.9919775,0.008022524,0
5497,0.98954403,0.010456004,0
5498,0.9994912,0.000508761,0
5499,0.9383306,0.06166938,0
5500,0.9975909,0.002409071,0
5501,0.98305905,0.016940907,0
5502,0.9999963,3.65E-06,0
5503,0.96273065,0.037269395,0
5504,0.99420184,0.00579819,0
5505,0.9994054,0.000594678,0
5506,0.99999607,3.89E-06,0
5507,0.9959266,0.004073425,0
5508,0.8787313,0.1212687,0
5509,0.9970777,0.002922278,0
5510,0.99993825,6.18E-05,0
5511,0.9985588,0.001441216,0
5512,0.9995449,0.000454996,0
5513,0.99497026,0.005029767,0
5514,0.99656266,0.003437318,0
5515,0.998852,0.001147944,0
5516,0.9999144,8.56E-05,0
5517,0.9999907,9.31E-06,0
5518,0.99165887,0.008341118,0
5519,0.9999964,3.58E-06,0
5520,0.9999957,4.29E-06,0
5521,0.9250836,0.07491637,0
5522,0.9995598,0.000440128,0
5523,0.99353456,0.006465453,0
5524,0.99752575,0.002474302,0
5525,0.9992318,0.000768213,0
5526,0.9998185,0.000181521,0
5527,0.99844813,0.001551793,0
5528,0.99972516,0.00027484,0
5529,0.9968555,0.003144473,0
5530,0.99779,0.002210029,0
5531,0.99433666,0.005663344,0
5532,0.99975365,0.000246401,0
5533,0.99849916,0.001500832,0
5534,0.9972064,0.002793558,0
5535,0.9969085,0.003091523,0
5536,0.99998367,1.64E-05,0
5537,0.99062634,0.009373616,0
5538,0.99951303,0.000486998,0
5539,0.99994695,5.31E-05,0
5540,0.9984723,0.00152777,0
5541,0.9999696,3.04E-05,0
5542,0.9995177,0.000482282,0
5543,0.9999976,2.33E-06,0
5544,0.9999889,1.11E-05,0
5545,0.99322367,0.006776307,0
5546,0.996323,0.003677006,0
5547,0.9999976,2.41E-06,0
5548,0.9999974,2.62E-06,0
5549,0.99071527,0.009284718,0
5550,0.9999261,7.39E-05,0
5551,0.9992667,0.000733315,0
5552,0.9891878,0.010812245,0
5553,0.98621273,0.013787244,0
5554,0.96773803,0.032261916,0
5555,0.99998844,1.16E-05,0
5556,0.9933327,0.006667349,0
5557,0.9973622,0.002637746,0
5558,0.9943778,0.005622169,0
5559,0.9943926,0.005607419,0
5560,0.9884576,0.011542357,0
5561,0.9971143,0.002885701,0
5562,0.99732447,0.00267549,0
5563,0.99919707,0.00080299,0
5564,0.999998,2.00E-06,0
5565,0.9989862,0.001013851,0
5566,0.9998779,0.000122034,0
5567,0.9963799,0.003620165,0
5568,0.99941194,0.000588017,0
5569,0.9930211,0.006978887,0
5570,0.9728209,0.027179088,0
5571,0.9949008,0.005099141,0
5572,0.9999932,6.81E-06,0
5573,0.9970968,0.002903275,0
5574,0.9989498,0.001050241,0
5575,0.99761343,0.002386551,0
5576,0.9933022,0.006697738,0
5577,0.9980531,0.001946904,0
5578,0.99999297,6.98E-06,0
5579,0.99966276,0.000337216,0
5580,0.9942682,0.005731743,0
5581,0.9983101,0.001689867,0
5582,0.9999714,2.86E-05,0
5583,0.999959,4.10E-05,0
5584,0.99352694,0.006473134,0
5585,0.99679667,0.003203298,0
5586,0.99971896,0.000281016,0
5587,0.9997652,0.000234769,0
5588,0.9996971,0.00030289,0
5589,0.9992416,0.000758425,0
5590,0.96218455,0.03781537,0
5591,0.9994568,0.000543135,0
5592,0.9996383,0.000361628,0
5593,0.9999981,1.96E-06,0
5594,0.99082816,0.009171806,0
5595,0.99894375,0.001056252,0
5596,0.9973231,0.002676939,0
5597,0.99994683,5.32E-05,0
5598,0.9980356,0.00196434,0
5599,0.9918029,0.008197108,0
5600,0.99999046,9.55E-06,0
5601,0.9991374,0.000862572,0
5602,0.99711514,0.002884861,0
5603,0.9999976,2.33E-06,0
5604,0.99923897,0.000761081,0
5605,0.9880824,0.011917571,0
5606,0.9992962,0.000703822,0
5607,0.96210223,0.03789773,0
5608,0.9996189,0.000381032,0
5609,0.9941227,0.005877351,0
5610,0.9999769,2.31E-05,0
5611,0.9992719,0.00072805,0
5612,0.99544877,0.004551188,0
5613,0.9999945,5.50E-06,0
5614,0.9950178,0.004982175,0
5615,0.9974017,0.002598295,0
5616,0.99998724,1.28E-05,0
5617,0.99831676,0.001683259,0
5618,0.9858555,0.014144553,0
5619,0.9513994,0.048600625,0
5620,0.9992661,0.000733947,0
5621,0.99998724,1.28E-05,0
5622,0.99992263,7.74E-05,0
5623,0.9999553,4.47E-05,0
5624,0.9990127,0.000987216,0
5625,0.99889946,0.001100548,0
5626,0.993224,0.006776032,0
5627,0.9937628,0.006237227,0
5628,0.9999913,8.68E-06,0
5629,0.99984574,0.000154187,0
5630,0.99961,0.000389987,0
5631,0.99526536,0.004734693,0
5632,0.9997315,0.000268499,0
5633,0.9960998,0.003900184,0
5634,0.98840964,0.011590367,0
5635,0.99543875,0.004561242,0
5636,0.9957942,0.004205816,0
5637,0.99227554,0.007724504,0
5638,0.9988967,0.001103222,0
5639,0.9995171,0.000482902,0
5640,0.999899,0.000100955,0
5641,0.99999785,2.12E-06,0
5642,0.99964607,0.000353878,0
5643,0.9974644,0.002535567,0
5644,0.99459404,0.005406003,0
5645,0.9995778,0.00042224,0
5646,0.9988055,0.001194485,0
5647,0.99998975,1.02E-05,0
5648,0.99983644,0.000163531,0
5649,0.99972373,0.000276256,0
5650,0.9999944,5.66E-06,0
5651,0.9999882,1.18E-05,0
5652,0.97728854,0.022711482,0
5653,0.9981236,0.001876444,0
5654,0.99890506,0.001094894,0
5655,0.99212986,0.007870084,0
5656,0.99985933,0.000140659,0
5657,0.99999666,3.32E-06,0
5658,0.99966073,0.000339297,0
5659,0.99915004,0.000849917,0
5660,0.9969217,0.003078273,0
5661,0.9999974,2.58E-06,0
5662,0.9975272,0.002472856,0
5663,0.9999976,2.33E-06,0
5664,0.9998512,0.000148768,0
5665,0.98844504,0.011554891,0
5666,0.9995567,0.000443249,0
5667,0.9930021,0.006997912,0
5668,0.992543,0.007457001,0
5669,0.9997664,0.000233571,0
5670,0.9962543,0.003745611,0
5671,0.99747235,0.002527594,0
5672,0.999961,3.90E-05,0
5673,0.99851006,0.001489941,0
5674,0.99924695,0.000753018,0
5675,0.9945252,0.005474844,0
5676,0.99997056,2.95E-05,0
5677,0.9991825,0.000817483,0
5678,0.99286205,0.007137907,0
5679,0.9934581,0.006541902,0
5680,0.99785596,0.002143971,0
5681,0.9999393,6.07E-05,0
5682,0.9676508,0.032349266,0
5683,0.99896574,0.001034204,0
5684,0.9978403,0.002159656,0
5685,0.91946363,0.0805363,0
5686,0.9937645,0.00623543,0
5687,0.99912816,0.000871848,0
5688,0.9919219,0.008078173,0
5689,0.9999927,7.23E-06,0
5690,0.9990238,0.000976196,0
5691,0.9900289,0.009971132,0
5692,0.9903701,0.009629931,0
5693,0.95574987,0.04425017,0
5694,0.99999726,2.69E-06,0
5695,0.9913168,0.008683241,0
5696,0.9656839,0.034316078,0
5697,0.9999883,1.17E-05,0
5698,0.9974362,0.002563754,0
5699,0.99999166,8.29E-06,0
5700,0.9974865,0.002513535,0
5701,0.99984527,0.000154703,0
5702,0.99597955,0.004020492,0
5703,0.99973685,0.000263169,0
5704,0.94768155,0.05231842,0
5705,0.99911875,0.000881279,0
5706,0.9784945,0.021505533,0
5707,0.99752253,0.002477471,0
5708,0.99940896,0.000591074,0
5709,0.9967687,0.003231257,0
5710,0.99923456,0.000765396,0
5711,0.9984486,0.001551381,0
5712,0.99854916,0.001450757,0
5713,0.9964342,0.00356575,0
5714,0.99943393,0.000566,0
5715,0.99964345,0.000356581,0
5716,0.99819714,0.001802916,0
5717,0.9988194,0.001180613,0
5718,0.9999577,4.23E-05,0
5719,0.9985435,0.001456572,0
5720,0.99973565,0.000264368,0
5721,0.9999367,6.34E-05,0
5722,0.99974006,0.00025989,0
5723,0.99999785,2.15E-06,0
5724,0.99765897,0.002340984,0
5725,0.9999337,6.63E-05,0
5726,0.9999746,2.54E-05,0
5727,0.9916747,0.008325293,0
5728,0.9936512,0.006348862,0
5729,0.9812692,0.018730877,0
5730,0.99992514,7.49E-05,0
5731,0.9978389,0.002161155,0
5732,0.9999305,6.95E-05,0
5733,0.9653916,0.034608435,0
5734,0.9998155,0.000184485,0
5735,0.9995505,0.000449473,0
5736,0.99874336,0.001256685,0
5737,0.99990034,9.96E-05,0
5738,0.94504046,0.054959603,0
5739,0.9999906,9.39E-06,0
5740,0.99868363,0.001316359,0
5741,0.9836655,0.016334534,0
5742,0.9997919,0.000208054,0
5743,0.99421966,0.005780408,0
5744,0.99904174,0.000958189,0
5745,0.9999068,9.32E-05,0
5746,0.9999912,8.82E-06,0
5747,0.9996275,0.00037245,0
5748,0.99999154,8.51E-06,0
5749,0.99571,0.004289976,0
5750,0.99987185,0.000128184,0
5751,0.9999919,8.16E-06,0
5752,0.9988846,0.001115395,0
5753,0.99938154,0.000618407,0
5754,0.9999546,4.54E-05,0
5755,0.9999602,3.98E-05,0
5756,0.99509865,0.004901369,0
5757,0.8214373,0.17856273,0
5758,0.9980546,0.001945411,0
5759,0.9990631,0.000936965,0
5760,0.9989033,0.001096738,0
5761,0.99998915,1.09E-05,0
5762,0.99752265,0.002477379,0
5763,0.99937075,0.00062925,0
5764,0.9996332,0.00036685,0
5765,0.99998903,1.10E-05,0
5766,0.9991304,0.000869639,0
5767,0.99991775,8.22E-05,0
5768,0.99562186,0.004378107,0
5769,0.9883294,0.011670626,0
5770,0.99973994,0.000260045,0
5771,0.9450626,0.054937363,0
5772,0.9999728,2.72E-05,0
5773,0.94055194,0.059448082,0
5774,0.99867934,0.001320622,0
5775,0.9980178,0.00198217,0
5776,0.9997335,0.000266457,0
5777,0.99998856,1.15E-05,0
5778,0.99900764,0.000992362,0
5779,0.99991286,8.71E-05,0
5780,0.99980444,0.000195577,0
5781,0.99930227,0.000697686,0
5782,0.9907007,0.009299199,0
5783,0.9835232,0.016476844,0
5784,0.9996884,0.000311591,0
5785,0.9960383,0.003961687,0
5786,0.99930584,0.000694107,0
5787,0.9999968,3.22E-06,0
5788,0.99742115,0.002578907,0
5789,0.9996277,0.000372219,0
5790,0.9996941,0.000305862,0
5791,0.99998987,1.01E-05,0
5792,0.99623847,0.003761515,0
5793,0.99610907,0.003890966,0
5794,0.98624426,0.013755784,0
5795,0.9784279,0.021572145,0
5796,0.99971277,0.000287187,0
5797,0.9992348,0.000765165,0
5798,0.9983564,0.001643536,0
5799,0.9981147,0.001885329,0
5800,0.9947456,0.005254368,0
5801,0.9968733,0.003126745,0
5802,0.99838865,0.00161143,0
5803,0.99983096,0.000168992,0
5804,0.99609274,0.003907209,0
5805,0.9994117,0.000588341,0
5806,0.99970263,0.000297391,0
5807,0.9787949,0.021205097,0
5808,0.9999733,2.67E-05,0
5809,0.9989373,0.001062742,0
5810,0.99415165,0.005848378,0
5811,0.9934589,0.006541074,0
5812,0.99767023,0.00232976,0
5813,0.9999876,1.24E-05,0
5814,0.99727434,0.002725648,0
5815,0.9982822,0.001717874,0
5816,0.9999354,6.46E-05,0
5817,0.99994266,5.73E-05,0
5818,0.99931335,0.000686648,0
5819,0.9999454,5.46E-05,0
5820,0.99996936,3.07E-05,0
5821,0.994785,0.005214963,0
5822,0.9655898,0.034410134,0
5823,0.99997234,2.77E-05,0
5824,0.99867177,0.001328263,0
5825,0.99994886,5.11E-05,0
5826,0.99008125,0.009918759,0
5827,0.9983146,0.001685395,0
5828,0.99459994,0.005400114,0
5829,0.9982881,0.00171191,0
5830,0.9999777,2.23E-05,0
5831,0.9963883,0.003611681,0
5832,0.9957917,0.004208298,0
5833,0.9306162,0.069383845,0
5834,0.9998733,0.000126698,0
5835,0.9997341,0.000265888,0
5836,0.99930143,0.000698497,0
5837,0.99849474,0.001505235,0
5838,0.9936231,0.006376942,0
5839,0.9994266,0.00057347,0
5840,0.9953557,0.004644299,0
5841,0.9930402,0.006959717,0
5842,0.97602594,0.023974026,0
5843,0.999742,0.000257976,0
5844,0.99704105,0.002958887,0
5845,0.9999,0.00010003,0
5846,0.99728084,0.002719187,0
5847,0.9910761,0.008923884,0
5848,0.9999925,7.54E-06,0
5849,0.99945134,0.000548687,0
5850,0.9873834,0.012616606,0
5851,0.9896158,0.010384236,0
5852,0.9999659,3.41E-05,0
5853,0.9458063,0.054193616,0
5854,0.99280304,0.00719697,0
5855,0.9969764,0.003023605,0
5856,0.9999908,9.22E-06,0
5857,0.9930334,0.006966603,0
5858,0.9914585,0.008541503,0
5859,0.9937883,0.006211686,0
5860,0.9999609,3.92E-05,0
5861,0.99127215,0.008727846,0
5862,0.9997111,0.000288898,0
5863,0.99990964,9.04E-05,0
5864,0.99962807,0.000371901,0
5865,0.9996525,0.000347518,0
5866,0.9996637,0.000336265,0
5867,0.9880881,0.011911941,0
5868,0.9993419,0.000658125,0
5869,0.99995863,4.14E-05,0
5870,0.996633,0.003366963,0
5871,0.99813974,0.001860192,0
5872,0.99761355,0.00238652,0
5873,0.9922347,0.00776531,0
5874,0.99296594,0.007034075,0
5875,0.99973685,0.000263127,0
5876,0.99999213,7.87E-06,0
5877,0.9998636,0.000136391,0
5878,0.99797565,0.002024324,0
5879,0.9997471,0.00025286,0
5880,0.9999448,5.52E-05,0
5881,0.9999467,5.33E-05,0
5882,0.9998354,0.000164609,0
5883,0.9974968,0.002503188,0
5884,0.99981743,0.000182653,0
5885,0.992303,0.007697045,0
5886,0.99779665,0.002203322,0
5887,0.98783964,0.012160373,0
5888,0.9655734,0.03442657,0
5889,0.9982949,0.001705108,0
5890,0.96604997,0.03395005,0
5891,0.99723345,0.002766575,0
5892,0.9993931,0.000606923,0
5893,0.99997663,2.33E-05,0
5894,0.9986217,0.001378284,0
5895,0.99997485,2.52E-05,0
5896,0.99999774,2.30E-06,0
5897,0.9995492,0.000450771,0
5898,0.99957424,0.000425773,0
5899,0.99666256,0.003337439,0
5900,0.9986413,0.001358736,0
5901,0.9998926,0.000107438,0
5902,0.9998381,0.00016187,0
5903,0.99998176,1.82E-05,0
5904,0.99922,0.000780022,0
5905,0.99781185,0.002188142,0
5906,0.99978644,0.000213626,0
5907,0.9999974,2.67E-06,0
5908,0.9984139,0.001586112,0
5909,0.99984694,0.000153063,0
5910,0.9933518,0.006648125,0
5911,0.9998129,0.000187084,0
5912,0.99029785,0.009702125,0
5913,0.9982893,0.001710713,0
5914,0.9788425,0.021157442,0
5915,0.9979247,0.002075236,0
5916,0.9997738,0.000226254,0
5917,0.99090016,0.009099886,0
5918,0.98935527,0.010644705,0
5919,0.94726807,0.052732006,0
5920,0.9995555,0.000444398,0
5921,0.9895531,0.010446871,0
5922,0.99035525,0.009644778,0
5923,0.99989986,0.000100184,0
5924,0.9999918,8.23E-06,0
5925,0.989763,0.010237006,0
5926,0.91700816,0.08299182,0
5927,0.99954045,0.000459565,0
5928,0.998697,0.001303048,0
5929,0.9944741,0.005525934,0
5930,0.99583495,0.00416502,0
5931,0.9998211,0.00017892,0
5932,0.9996525,0.000347518,0
5933,0.99954045,0.000459565,0
5934,0.99779665,0.002203322,0
5935,0.991193,0.008807042,0
5936,0.99961025,0.00038978,0
5937,0.99317294,0.006827051,0
5938,0.99736434,0.002635639,0
5939,0.9522256,0.047774363,0
5940,0.9979303,0.002069693,0
5941,0.9832417,0.016758284,0
5942,0.99962306,0.000376938,0
5943,0.99958926,0.000410738,0
5944,0.9578301,0.04216995,0
5945,0.99815744,0.001842574,0
5946,0.9999782,2.18E-05,0
5947,0.99970585,0.000294114,0
5948,0.9877558,0.012244239,0
5949,0.9993876,0.000612408,0
5950,0.9994516,0.000548451,0
5951,0.99987483,0.000125164,0
5952,0.9995284,0.000471552,0
5953,0.9999925,7.54E-06,0
5954,0.9999968,3.23E-06,0
5955,0.9999274,7.25E-05,0
5956,0.99471104,0.005288932,0
5957,0.99999416,5.81E-06,0
5958,0.9927094,0.007290603,0
5959,0.9999927,7.32E-06,0
5960,0.9972838,0.00271615,0
5961,0.9999155,8.45E-05,0
5962,0.9937644,0.006235595,0
5963,0.99999404,5.91E-06,0
5964,0.9892217,0.010778342,0
5965,0.9955304,0.004469581,0
5966,0.9994423,0.000557664,0
5967,0.9999366,6.34E-05,0
5968,0.99378383,0.006216141,0
5969,0.9999937,6.33E-06,0
5970,0.99973816,0.000261833,0
5971,0.9961637,0.003836267,0
5972,0.99744534,0.002554723,0
5973,0.9997842,0.00021583,0
5974,0.9996126,0.000387397,0
5975,0.9991678,0.000832258,0
5976,0.9969277,0.003072342,0
5977,0.98470426,0.015295722,0
5978,0.9993187,0.000681343,0
5979,0.99799407,0.002005916,0
5980,0.9919403,0.00805975,0
5981,0.99815243,0.001847552,0
5982,0.9999945,5.49E-06,0
5983,0.9153422,0.08465775,0
5984,0.99999,1.00E-05,0
5985,0.99918383,0.000816203,0
5986,0.99174154,0.008258517,0
5987,0.9988778,0.001122164,0
5988,0.9998925,0.000107566,0
5989,0.9998529,0.000147061,0
5990,0.9999862,1.38E-05,0
5991,0.99997234,2.76E-05,0
5992,0.99859434,0.001405656,0
5993,0.99856,0.001439976,0
5994,0.9999782,2.18E-05,0
5995,0.99102587,0.008974133,0
5996,0.99838436,0.001615659,0
5997,0.99527305,0.004726956,0
5998,0.9965083,0.003491697,0
5999,0.9960939,0.003906031,0
6000,0.99977785,0.000222123,0
6001,0.999926,7.40E-05,0
6002,0.98443526,0.015564756,0
6003,0.9997135,0.000286522,0
6004,0.99623615,0.003763901,0
6005,0.99985075,0.000149211,0
6006,0.999736,0.000264014,0
6007,0.98872316,0.011276839,0
6008,0.9995621,0.000437903,0
6009,0.9995161,0.000483908,0
6010,0.9904475,0.009552526,0
6011,0.99866986,0.00133015,0
6012,0.99936527,0.00063472,0
6013,0.9993851,0.000614915,0
6014,0.9980573,0.001942721,0
6015,0.9928768,0.00712321,0
6016,0.9972683,0.002731749,0
6017,0.9928773,0.007122659,0
6018,0.99925953,0.000740461,0
6019,0.9991511,0.000848891,0
6020,0.999997,3.02E-06,0
6021,0.9953998,0.00460025,0
6022,0.9992785,0.000721483,0
6023,0.9911547,0.008845357,0
6024,0.99121535,0.008784596,0
6025,0.9995869,0.000413121,0
6026,0.99946994,0.000530088,0
6027,0.9999336,6.64E-05,0
6028,0.98917794,0.010822001,0
6029,0.995194,0.004805981,0
6030,0.9998566,0.000143405,0
6031,0.99789256,0.002107442,0
6032,0.9910703,0.008929701,0
6033,0.99981743,0.000182562,0
6034,0.99621767,0.003782373,0
6035,0.98680216,0.013197815,0
6036,0.9952122,0.00478772,0
6037,0.9953458,0.004654231,0
6038,0.9998709,0.000129029,0
6039,0.9898197,0.010180353,0
6040,0.997951,0.002049106,0
6041,0.99942696,0.000573101,0
6042,0.9994167,0.000583331,0
6043,0.9999,0.000100006,0
6044,0.9995264,0.000473631,0
6045,0.9999347,6.53E-05,0
6046,0.9978236,0.002176416,0
6047,0.9999908,9.13E-06,0
6048,0.9999435,5.65E-05,0
6049,0.99879223,0.00120774,0
6050,0.99087465,0.009125362,0
6051,0.9982534,0.001746575,0
6052,0.99984944,0.000150591,0
6053,0.9957372,0.004262817,0
6054,0.99946326,0.000536738,0
6055,0.99352175,0.006478312,0
6056,0.99363554,0.006364457,0
6057,0.99755293,0.002447046,0
6058,0.9999732,2.68E-05,0
6059,0.9977071,0.002292849,0
6060,0.99901175,0.000988229,0
6061,0.9896046,0.01039542,0
6062,0.9940527,0.005947307,0
6063,0.99870276,0.001297195,0
6064,0.9922112,0.007788746,0
6065,0.99998057,1.94E-05,0
6066,0.9906731,0.009326885,0
6067,0.99451894,0.005481065,0
6068,0.9999821,1.79E-05,0
6069,0.9921713,0.007828686,0
6070,0.9992138,0.00078612,0
6071,0.99964607,0.000353947,0
6072,0.8301775,0.16982248,0
6073,0.999938,6.20E-05,0
6074,0.99988365,0.000116374,0
6075,0.99857163,0.001428366,0
6076,0.9997832,0.000216853,0
6077,0.9970192,0.002980888,0
6078,0.9650895,0.034910485,0
6079,0.99576604,0.004233914,0
6080,0.8052411,0.19475888,0
6081,0.99999,1.00E-05,0
6082,0.9992036,0.000796418,0
6083,0.997498,0.002502051,0
6084,0.9977283,0.002271754,0
6085,0.9744927,0.025507221,0
6086,0.9996239,0.000376034,0
6087,0.99436533,0.005634674,0
6088,0.99628854,0.003711412,0
6089,0.9998503,0.000149715,0
6090,0.9980134,0.001986566,0
6091,0.99246794,0.007532116,0
6092,0.9994191,0.000580932,0
6093,0.96954983,0.030450234,0
6094,0.9884471,0.011552878,0
6095,0.97706693,0.022933139,0
6096,0.9996389,0.000361112,0
6097,0.9986261,0.001373894,0
6098,0.99723995,0.002760015,0
6099,0.9941215,0.00587851,0
6100,0.998185,0.001815011,0
6101,0.99945563,0.000544336,0
6102,0.9995869,0.000413123,0
6103,0.997592,0.002408003,0
6104,0.9966808,0.003319183,0
6105,0.9999018,9.82E-05,0
6106,0.99998236,1.76E-05,0
6107,0.9999832,1.68E-05,0
6108,0.9876639,0.012336072,0
6109,0.9995142,0.000485766,0
6110,0.98830557,0.01169442,0
6111,0.99298334,0.007016614,0
6112,0.99977833,0.000221711,0
6113,0.99994147,5.85E-05,0
6114,0.9935323,0.006467711,0
6115,0.99647874,0.003521224,0
6116,0.99996114,3.89E-05,0
6117,0.9381261,0.061873928,0
6118,0.99997616,2.38E-05,0
6119,0.99696165,0.003038321,0
6120,0.97801375,0.021986252,0
6121,0.99990094,9.90E-05,0
6122,0.9954535,0.004546487,0
6123,0.99621767,0.003782373,0
6124,0.9982114,0.001788621,0
6125,0.9965702,0.003429824,0
6126,0.9997329,0.000267065,0
6127,0.99917585,0.000824146,0
6128,0.9994388,0.00056118,0
6129,0.99905354,0.000946511,0
6130,0.99940634,0.00059363,0
6131,0.9954863,0.00451369,0
6132,0.9999269,7.30E-05,0
6133,0.9605369,0.039463066,0
6134,0.9999689,3.11E-05,0
6135,0.99978346,0.000216601,0
6136,0.9994893,0.000510723,0
6137,0.9998435,0.000156471,0
6138,0.9999808,1.92E-05,0
6139,0.99922466,0.000775309,0
6140,0.9995372,0.000462804,0
6141,0.9655165,0.034483477,0
6142,0.9999732,2.69E-05,0
6143,0.9942773,0.005722764,0
6144,0.99998295,1.70E-05,0
6145,0.99354833,0.006451715,0
6146,0.9999969,3.11E-06,0
6147,0.9999566,4.34E-05,0
6148,0.9991129,0.000887091,0
6149,0.9682853,0.03171476,0
6150,0.9831647,0.016835347,0
6151,0.9999962,3.84E-06,0
6152,0.9970317,0.002968353,0
6153,0.99725586,0.002744159,0
6154,0.9953099,0.004690125,0
6155,0.99700975,0.002990248,0
6156,0.9962249,0.003775114,0
6157,0.99998593,1.41E-05,0
6158,0.99907863,0.000921306,0
6159,0.990755,0.009244978,0
6160,0.9961689,0.003831069,0
6161,0.99998796,1.20E-05,0
6162,0.9999006,9.95E-05,0
6163,0.99961805,0.000381908,0
6164,0.991855,0.008145,0
6165,0.99998,2.00E-05,0
6166,0.99978286,0.000217142,0
6167,0.82667536,0.17332463,0
6168,0.8846265,0.1153735,0
6169,0.99947435,0.000525631,0
6170,0.9994006,0.000599416,0
6171,0.9986846,0.001315446,0
6172,0.99999297,7.09E-06,0
6173,0.9826486,0.01735142,0
6174,0.9968124,0.003187642,0
6175,0.9999683,3.17E-05,0
6176,0.99999726,2.74E-06,0
6177,0.9982799,0.001720094,0
6178,0.999967,3.30E-05,0
6179,0.99145776,0.008542251,0
6180,0.99971884,0.000281096,0
6181,0.99872726,0.001272668,0
6182,0.99658054,0.003419453,0
6183,0.99869007,0.001309941,0
6184,0.99611926,0.003880746,0
6185,0.9996574,0.000342625,0
6186,0.99980015,0.000199849,0
6187,0.9839951,0.016004965,0
6188,0.9995976,0.00040243,0
6189,0.98895264,0.011047335,0
6190,0.99894947,0.001050612,0
6191,0.9987551,0.001244842,0
6192,0.9989624,0.001037631,0
6193,0.99860567,0.001394317,0
6194,0.9940369,0.005963081,0
6195,0.29955086,0.7004491,0
6196,0.99375546,0.006244567,0
6197,0.9998474,0.000152573,0
6198,0.9999968,3.26E-06,0
6199,0.9999721,2.78E-05,0
6200,0.994152,0.005848031,0
6201,0.9940036,0.005996401,0
6202,0.99999464,5.37E-06,0
6203,0.9898198,0.010180247,0
6204,0.99949074,0.000509183,0
6205,0.9999907,9.26E-06,0
6206,0.9986028,0.001397222,0
6207,0.99849856,0.001501496,0
6208,0.9991246,0.000875435,0
6209,0.9993162,0.000683754,0
6210,0.9999765,2.35E-05,0
6211,0.939614,0.060386013,0
6212,0.9998029,0.000197074,0
6213,0.99295735,0.007042686,0
6214,0.99964964,0.000350352,0
6215,0.99811006,0.001889987,0
6216,0.99710244,0.002897597,0
6217,0.99999726,2.78E-06,0
6218,0.9974625,0.002537478,0
6219,0.9999925,7.50E-06,0
6220,0.9892091,0.010790934,0
6221,0.9934401,0.006559916,0
6222,0.9999957,4.28E-06,0
6223,0.9999151,8.49E-05,0
6224,0.999148,0.000852015,0
6225,0.99896395,0.001036102,0
6226,0.99912566,0.000874391,0
6227,0.999342,0.000657956,0
6228,0.9998932,0.000106768,0
6229,0.9861042,0.013895825,0
6230,0.9990031,0.000996864,0
6231,0.9996649,0.000335046,0
6232,0.99945396,0.000546032,0
6233,0.9993026,0.000697416,0
6234,0.999833,0.00016701,0
6235,0.9937442,0.006255767,0
6236,0.98688984,0.013110187,0
6237,0.9999981,1.94E-06,0
6238,0.98898625,0.01101379,0
6239,0.99999607,3.95E-06,0
6240,0.99991477,8.53E-05,0
6241,0.85321987,0.1467801,0
6242,0.99998784,1.22E-05,0
6243,0.99842477,0.001575304,0
6244,0.99758625,0.002413737,0
6245,0.998026,0.001973979,0
6246,0.998755,0.001244966,0
6247,0.999987,1.30E-05,0
6248,0.9903413,0.009658661,0
6249,0.9999981,1.85E-06,0
6250,0.99960583,0.000394188,0
6251,0.9991837,0.000816295,0
6252,0.9973959,0.002604157,0
